ID,NO,AREA,CATEGORY,STATUS,AREA NAME
9995,5036,79,13,空闲,医学馆五楼中文期刊阅览室
9984,5025,79,13,锁定,医学馆五楼中文期刊阅览室
9985,5026,79,13,锁定,医学馆五楼中文期刊阅览室
9986,5027,79,13,锁定,医学馆五楼中文期刊阅览室
9987,5028,79,13,锁定,医学馆五楼中文期刊阅览室
9988,5029,79,13,锁定,医学馆五楼中文期刊阅览室
9989,5030,79,13,锁定,医学馆五楼中文期刊阅览室
9978,5019,79,13,空闲,医学馆五楼中文期刊阅览室
9979,5020,79,13,空闲,医学馆五楼中文期刊阅览室
9980,5021,79,13,空闲,医学馆五楼中文期刊阅览室
9981,5022,79,13,空闲,医学馆五楼中文期刊阅览室
9982,5023,79,13,空闲,医学馆五楼中文期刊阅览室
9983,5024,79,13,空闲,医学馆五楼中文期刊阅览室
9972,5013,79,13,锁定,医学馆五楼中文期刊阅览室
9973,5014,79,13,锁定,医学馆五楼中文期刊阅览室
9974,5015,79,13,锁定,医学馆五楼中文期刊阅览室
9975,5016,79,13,锁定,医学馆五楼中文期刊阅览室
9976,5017,79,13,锁定,医学馆五楼中文期刊阅览室
9977,5018,79,13,锁定,医学馆五楼中文期刊阅览室
9966,5007,79,13,空闲,医学馆五楼中文期刊阅览室
9967,5008,79,13,空闲,医学馆五楼中文期刊阅览室
9968,5009,79,13,空闲,医学馆五楼中文期刊阅览室
9969,5010,79,13,空闲,医学馆五楼中文期刊阅览室
9970,5011,79,13,空闲,医学馆五楼中文期刊阅览室
9971,5012,79,13,空闲,医学馆五楼中文期刊阅览室
